Brand,Model,Year,Odometer Reading (km),Fuel Type,Transmission Type,Color,Number of Owners,Service History,Location,Previous Accidents,Engine Capacity (L),Car Type,Insurance Type,Price (INR)
Ford,Endeavour,2010,171075,CNG,Manual,Red,3,False,Bangalore,True,4.2,Sedan,Third-Party,2224338.75
Honda,City,2012,184794,CNG,Manual,Red,3,False,Delhi,False,1.7,Hatchback,None,372280.9
BMW,M3,2020,6191,CNG,Manual,Red,2,True,Ahmedabad,True,3.0,Wagon,Third-Party,7219071.35
Nissan,Magnite,2022,181995,Electric,Automatic,Grey,1,True,Kolkata,False,2.4,Hatchback,Comprehensive,472700.75
Honda,Civic,2008,74014,Diesel,Automatic,Red,2,True,Chennai,True,1.6,Wagon,Third-Party,50000.0
Tata,Harrier,2005,190116,Electric,Automatic,Red,1,False,Hyderabad,False,5.0,Hatchback,None,701482.6
Tata,Nexon,2015,39209,Electric,Manual,Red,2,True,Pune,True,4.0,Wagon,Comprehensive,364118.65
Mercedes,E-Class,2007,68591,Electric,Manual,White,3,False,Hyderabad,True,1.6,SUV,None,5539711.35
Nissan,Terrano,2010,33015,Diesel,Manual,Silver,3,True,Chennai,True,4.9,Convertible,Third-Party,515047.75
Tata,Nexon,2013,140347,Electric,Automatic,Blue,1,False,Hyderabad,False,4.4,Convertible,Third-Party,308947.95
Toyota,Corolla,2005,72632,Petrol,Manual,Black,1,True,Mumbai,False,4.7,Hatchback,None,289105.2
Mercedes,C-Class,2014,103384,Electric,Manual,Red,2,True,Kolkata,True,3.7,Sedan,Comprehensive,4404492.4
Honda,City,2003,139295,Electric,Manual,Silver,3,False,Chennai,True,3.2,Sedan,Third-Party,50000.0
Audi,Q5,2013,92469,Petrol,Automatic,Black,2,False,Chennai,True,1.5,Hatchback,Third-Party,5336129.65
Nissan,Terrano,2008,108788,Electric,Manual,Silver,2,True,Bangalore,False,3.5,Hatchback,Comprehensive,503681.8
Tata,Nexon,2005,138330,CNG,Automatic,Silver,1,False,Delhi,True,3.1,Hatchback,Third-Party,50000.0
Honda,City,2024,116901,Petrol,Manual,White,1,False,Hyderabad,False,2.2,Sedan,None,962464.85
Hyundai,Verna,2000,169346,Electric,Automatic,Silver,1,True,Mumbai,False,3.7,Wagon,Third-Party,50000.0
Hyundai,Creta,2002,83522,Diesel,Automatic,Grey,2,False,Pune,False,2.2,SUV,Comprehensive,337471.7
Mercedes,C-Class,2007,45195,CNG,Manual,Red,3,True,Bangalore,False,3.2,SUV,None,4163220.75
Mercedes,S-Class,2009,47778,Petrol,Automatic,Blue,1,True,Mumbai,False,3.0,SUV,Comprehensive,9292833.3
Honda,City,2015,118817,CNG,Manual,White,2,False,Ahmedabad,True,2.4,SUV,None,432177.44999999995
Nissan,Magnite,2007,162237,Electric,Manual,Black,3,True,Kolkata,False,2.6,Wagon,Third-Party,50000.0
Toyota,Innova,2006,84239,Petrol,Manual,Blue,3,True,Delhi,True,2.5,Sedan,Comprehensive,657364.15
Honda,City,2013,160296,Petrol,Manual,Silver,2,True,Bangalore,True,3.7,Sedan,Third-Party,395955.6
BMW,3 Series,2016,110115,Diesel,Manual,Blue,2,True,Hyderabad,True,4.6,Sedan,Third-Party,3503482.75
Nissan,Kicks,2008,55535,Diesel,Manual,White,3,False,Pune,False,2.5,Convertible,Comprehensive,341669.75
Audi,A6,2022,162754,CNG,Automatic,Grey,3,False,Hyderabad,True,4.5,Hatchback,Comprehensive,5275586.9
BMW,3 Series,2006,77874,CNG,Automatic,Black,1,False,Kolkata,True,1.6,Wagon,Third-Party,3018318.9
BMW,3 Series,2007,115844,CNG,Automatic,Blue,3,False,Bangalore,True,2.1,Coupe,Third-Party,3082623.4
Mercedes,E-Class,2024,194965,Diesel,Manual,Blue,2,False,Hyderabad,False,1.4,Convertible,Comprehensive,6420755.25
Toyota,Innova,2003,111929,Electric,Manual,White,1,True,Delhi,False,4.9,Sedan,Third-Party,583210.65
Toyota,Corolla,2016,66801,Electric,Manual,Red,3,False,Chennai,True,4.2,Convertible,None,689979.85
Mercedes,S-Class,2024,97805,Diesel,Automatic,Black,2,True,Pune,False,2.7,Wagon,None,9955329.25
Nissan,Kicks,2002,145786,CNG,Manual,Blue,2,False,Pune,True,2.0,SUV,Comprehensive,50000.0
Honda,Civic,2003,196865,Electric,Automatic,Black,1,True,Chennai,False,4.1,Coupe,Third-Party,50000.0
Maruti Suzuki,Vitara Brezza,2017,24609,Diesel,Automatic,Black,2,True,Hyderabad,False,2.6,Coupe,None,416308.65
Audi,A6,2020,108684,CNG,Automatic,Black,1,True,Hyderabad,False,2.0,Sedan,Comprehensive,5283697.4
Maruti Suzuki,Swift,2014,48398,Petrol,Manual,Grey,1,True,Kolkata,True,1.5,Coupe,Comprehensive,50000.0
Audi,A4,2016,59230,Diesel,Manual,Red,1,False,Kolkata,False,4.0,SUV,Third-Party,4071115.5
BMW,M3,2017,74893,Petrol,Manual,Grey,2,False,Kolkata,True,4.9,Hatchback,None,7038766.05
Hyundai,Verna,2013,181896,Electric,Automatic,Blue,1,True,Pune,False,1.2,Sedan,Comprehensive,322715.6
Nissan,Terrano,2024,78619,CNG,Automatic,Red,1,False,Bangalore,False,4.0,Hatchback,Comprehensive,1300000.0
Tata,Nexon,2005,188469,Petrol,Manual,White,2,False,Bangalore,True,1.4,Wagon,Comprehensive,50000.0
Honda,Civic,2009,8394,Petrol,Automatic,Silver,1,False,Pune,False,1.7,Convertible,Comprehensive,50000.0
Toyota,Innova,2021,112826,Electric,Manual,Grey,1,True,Kolkata,False,4.1,Hatchback,Comprehensive,1433076.1
Tata,Harrier,2022,190915,Petrol,Manual,Black,1,True,Pune,False,1.6,Convertible,Third-Party,1571362.75
BMW,3 Series,2012,171969,CNG,Automatic,White,2,True,Chennai,True,3.1,Coupe,None,3294204.65
Honda,Jazz,2003,99656,Petrol,Automatic,Blue,1,False,Mumbai,True,2.6,Wagon,Third-Party,50000.0
Hyundai,Elantra,2009,198632,CNG,Automatic,White,3,False,Hyderabad,True,2.1,Wagon,Comprehensive,420205.2
BMW,3 Series,2016,53573,Electric,Manual,Blue,1,False,Hyderabad,True,2.9,Convertible,Comprehensive,3521964.05
Tata,Nexon,2008,176252,CNG,Manual,Silver,3,False,Hyderabad,True,3.9,Convertible,Comprehensive,50000.0
BMW,3 Series,2011,90492,CNG,Manual,Red,2,True,Delhi,False,1.4,Convertible,None,3356426.2
BMW,3 Series,2021,100440,CNG,Automatic,Red,3,True,Pune,False,4.5,SUV,Third-Party,3804934.0
BMW,X5,2010,11864,Diesel,Manual,Grey,2,False,Hyderabad,False,3.0,Sedan,None,7248220.4
Tata,Nexon,2008,124892,Diesel,Automatic,Red,1,False,Pune,True,3.1,Hatchback,Comprehensive,50000.0
Maruti Suzuki,Dzire,2018,186914,Petrol,Automatic,Grey,2,False,Pune,True,4.6,Wagon,None,221962.90000000002
Ford,Endeavour,2015,21413,Electric,Manual,Grey,1,True,Pune,True,3.1,Coupe,None,2496788.05
Nissan,Magnite,2002,77999,Petrol,Automatic,Silver,3,True,Bangalore,True,4.6,Coupe,Third-Party,50000.0
Audi,A6,2009,43655,Petrol,Automatic,Black,3,False,Kolkata,True,1.0,Hatchback,None,4643451.75
Audi,A6,2003,65604,Electric,Manual,Silver,1,True,Chennai,False,4.9,SUV,Comprehensive,4440159.4
Hyundai,Creta,2001,173796,Electric,Automatic,Silver,1,True,Mumbai,False,2.9,Wagon,Third-Party,373930.6
Audi,Q5,2012,20503,Diesel,Manual,Red,1,False,Bangalore,True,4.4,Coupe,None,5376924.55
Nissan,Terrano,2010,89705,Electric,Automatic,Silver,2,True,Delhi,False,2.4,Convertible,None,606544.25
Tata,Nexon,2005,194614,Electric,Manual,White,3,False,Ahmedabad,False,2.7,Coupe,None,50000.0
Ford,Fiesta,2002,24925,Electric,Automatic,Black,3,False,Ahmedabad,False,1.1,Hatchback,None,50000.0
Nissan,Kicks,2014,140476,Petrol,Automatic,White,2,True,Pune,False,3.4,Wagon,Comprehensive,648928.6
Ford,Fiesta,2006,9395,CNG,Manual,White,2,False,Chennai,True,1.5,SUV,Comprehensive,50000.0
Maruti Suzuki,Dzire,2009,114018,Electric,Manual,Black,3,True,Pune,False,4.2,Hatchback,Third-Party,50000.0
Audi,Q5,2001,123526,Diesel,Manual,Black,1,False,Hyderabad,False,3.7,Coupe,Comprehensive,4811471.1
BMW,M3,2007,93106,Petrol,Automatic,Silver,3,False,Mumbai,True,3.4,Convertible,None,6586034.1
Audi,A4,2021,144232,Petrol,Manual,Blue,3,True,Chennai,False,3.6,Wagon,Comprehensive,4298365.2
Tata,Harrier,2009,183242,CNG,Manual,Black,1,False,Kolkata,False,3.9,SUV,Comprehensive,902513.7
Toyota,Corolla,2002,121302,Electric,Manual,Blue,3,False,Hyderabad,True,1.4,Coupe,Third-Party,50000.0
Toyota,Innova,2023,5941,Petrol,Manual,Black,3,False,Kolkata,True,3.6,Coupe,Comprehensive,1449108.85
Tata,Harrier,2018,182356,Electric,Manual,Silver,1,False,Kolkata,True,1.5,Coupe,Comprehensive,1302646.6
Maruti Suzuki,Vitara Brezza,2015,8285,CNG,Manual,Silver,3,False,Hyderabad,False,3.4,Sedan,Comprehensive,298757.25
Hyundai,Verna,2019,111504,CNG,Automatic,Blue,1,False,Chennai,False,3.3,Convertible,Comprehensive,613274.4
Audi,Q5,2002,164066,Diesel,Automatic,Red,3,True,Pune,False,2.1,Sedan,Third-Party,4845390.1
Honda,Civic,2010,177107,Petrol,Automatic,White,3,False,Ahmedabad,True,2.9,Hatchback,Third-Party,50000.0
BMW,3 Series,2024,179435,Petrol,Automatic,Black,3,False,Hyderabad,True,4.3,Sedan,Third-Party,3873084.75
Ford,EcoSport,2002,117497,Electric,Manual,Red,3,False,Bangalore,False,4.1,SUV,None,50000.0
Tata,Harrier,2006,53632,Electric,Manual,Blue,1,True,Chennai,False,3.1,Hatchback,None,791955.2
Tata,Harrier,2016,112504,Petrol,Manual,Red,2,True,Ahmedabad,True,1.1,SUV,Third-Party,1203124.4
Audi,A4,2010,129088,Petrol,Automatic,White,2,True,Hyderabad,False,1.7,Hatchback,None,3750636.8
BMW,3 Series,2003,60620,Electric,Manual,Blue,1,True,Bangalore,True,5.0,Hatchback,None,2940907.0
Nissan,Terrano,2021,104881,Petrol,Automatic,Silver,2,False,Pune,False,2.2,Coupe,Third-Party,1084267.85
Mercedes,S-Class,2002,138863,Electric,Automatic,Silver,1,False,Delhi,True,3.0,Coupe,Comprehensive,8859170.55
Toyota,Fortuner,2007,8081,Diesel,Manual,Red,3,True,Pune,True,1.0,Hatchback,Third-Party,2568787.85
Nissan,Terrano,2008,163666,Diesel,Manual,Red,3,False,Pune,True,4.0,Coupe,Comprehensive,375450.1
Mercedes,S-Class,2022,18129,CNG,Automatic,Blue,2,False,Chennai,True,3.0,Sedan,None,9797280.65
Nissan,Terrano,2013,31869,Diesel,Manual,Grey,1,True,Chennai,True,4.8,Sedan,Third-Party,695219.65
Mercedes,E-Class,2020,89562,CNG,Automatic,Blue,1,True,Chennai,True,2.9,Wagon,Comprehensive,6236565.7
Honda,Civic,2000,159089,Electric,Manual,Red,1,True,Delhi,True,2.8,Wagon,Comprehensive,50000.0
Honda,Civic,2004,80708,CNG,Manual,Red,2,False,Hyderabad,False,1.4,Wagon,None,50000.0
Maruti Suzuki,Swift,2023,114051,Electric,Manual,Black,1,False,Delhi,True,3.5,Convertible,Comprehensive,512892.35
Toyota,Corolla,2016,164598,Electric,Automatic,Red,2,True,Delhi,False,2.0,Convertible,Third-Party,795310.3
Audi,A4,2002,189936,Diesel,Manual,Grey,2,True,Hyderabad,False,4.1,Coupe,None,3341509.6
Tata,Harrier,2012,39652,Petrol,Automatic,Grey,1,True,Hyderabad,True,2.4,Wagon,None,1044052.2
Audi,A4,2010,102205,Diesel,Manual,Grey,1,True,Chennai,False,2.4,Hatchback,Comprehensive,3784669.25
Toyota,Innova,2010,152523,CNG,Automatic,Silver,2,True,Ahmedabad,True,2.4,Convertible,Third-Party,797121.55
Nissan,Magnite,2019,93953,Electric,Manual,Grey,3,False,Bangalore,True,1.5,Hatchback,None,285907.05
Toyota,Innova,2012,56995,Petrol,Manual,White,3,False,Kolkata,False,4.3,Hatchback,None,941450.75
Nissan,Magnite,2009,66159,CNG,Manual,Blue,3,False,Kolkata,True,4.0,Hatchback,Comprehensive,50000.0
Hyundai,Creta,2006,57527,Electric,Automatic,Red,1,True,Kolkata,False,3.5,Convertible,Comprehensive,591370.95
Nissan,Kicks,2019,38659,Electric,Manual,Black,1,True,Kolkata,True,3.0,Coupe,Third-Party,894201.15
Hyundai,Elantra,2012,38397,Petrol,Automatic,White,3,True,Hyderabad,False,4.3,Coupe,None,664240.45
Hyundai,Verna,2016,13023,Diesel,Manual,White,1,False,Delhi,True,2.2,Hatchback,Third-Party,478046.55
Audi,Q5,2001,89614,Diesel,Manual,Grey,1,False,Pune,False,3.3,Hatchback,Third-Party,4816557.9
Hyundai,Verna,2001,173163,Petrol,Manual,Blue,1,True,Hyderabad,True,4.2,Wagon,None,50000.0
BMW,M3,2023,14299,Diesel,Automatic,Red,1,False,Chennai,True,1.3,Coupe,None,7377855.15
Tata,Altroz,2002,66775,Petrol,Manual,Blue,1,True,Ahmedabad,False,4.1,Wagon,Third-Party,50000.0
Maruti Suzuki,Dzire,2000,50208,Electric,Automatic,Black,3,False,Ahmedabad,False,2.5,Coupe,Comprehensive,50000.0
BMW,X5,2007,85232,Diesel,Automatic,Black,1,False,Bangalore,True,5.0,Sedan,Comprehensive,7117215.2
Mercedes,C-Class,2007,143342,CNG,Automatic,Blue,2,False,Delhi,True,4.1,Sedan,None,4078498.7
Audi,Q5,2023,154719,Electric,Automatic,Silver,2,False,Ahmedabad,False,1.8,SUV,Third-Party,5876792.15
Tata,Altroz,2000,5428,Diesel,Automatic,Red,2,False,Kolkata,False,1.5,Coupe,Third-Party,50000.0
Mercedes,E-Class,2011,74382,CNG,Automatic,Black,3,False,Ahmedabad,False,1.7,SUV,Comprehensive,5788842.7
Honda,Jazz,2013,36739,Petrol,Automatic,Black,3,True,Chennai,False,1.7,Sedan,None,164489.15
Toyota,Fortuner,2009,44482,Electric,Manual,Blue,2,True,Ahmedabad,True,3.8,Convertible,Third-Party,2663327.7
Hyundai,Creta,2018,184835,Diesel,Automatic,Black,3,False,Pune,False,4.4,Coupe,Comprehensive,1122274.75
BMW,X5,2017,73968,CNG,Automatic,Black,2,False,Delhi,False,1.8,Sedan,None,7638904.8
BMW,X5,2021,106481,CNG,Automatic,Silver,2,True,Hyderabad,False,3.7,SUV,None,7804027.85
Mercedes,E-Class,2007,188183,Electric,Automatic,Black,2,False,Chennai,True,1.0,Hatchback,None,5521772.55
Toyota,Corolla,2002,109235,Diesel,Manual,White,3,False,Delhi,False,4.9,Coupe,Third-Party,83614.75
Toyota,Fortuner,2020,89654,Diesel,Manual,Blue,2,False,Kolkata,False,3.7,SUV,Comprehensive,3236551.9
Toyota,Innova,2009,82179,CNG,Automatic,Blue,1,False,Pune,False,2.9,Hatchback,Third-Party,817673.15
Maruti Suzuki,Swift,2001,50281,Diesel,Manual,Black,2,False,Bangalore,False,2.8,SUV,Comprehensive,50000.0
Honda,Civic,2001,101817,CNG,Manual,Silver,2,False,Ahmedabad,True,4.5,Wagon,None,50000.0
Hyundai,Creta,2014,136122,Petrol,Automatic,Silver,2,True,Bangalore,True,4.8,SUV,Comprehensive,949581.7
Ford,Endeavour,2018,129405,CNG,Automatic,Black,1,False,Mumbai,True,4.2,Hatchback,Comprehensive,2660589.25
BMW,3 Series,2000,74978,CNG,Automatic,Black,2,False,Chennai,True,2.3,Sedan,Third-Party,2688753.3
Tata,Altroz,2018,9548,Diesel,Automatic,Grey,3,True,Hyderabad,True,1.7,Convertible,Comprehensive,218567.8
Honda,Civic,2010,62895,Electric,Automatic,Blue,1,False,Ahmedabad,False,2.5,Sedan,Comprehensive,50000.0
Mercedes,E-Class,2012,181799,Electric,Automatic,Silver,3,False,Mumbai,True,2.5,Hatchback,Comprehensive,5822730.15
Toyota,Corolla,2018,50352,Diesel,Manual,Silver,3,False,Hyderabad,False,1.6,Sedan,None,842447.2
Honda,City,2004,146125,Diesel,Automatic,Red,2,False,Pune,True,3.5,Wagon,None,50000.0
Audi,A4,2004,68370,Petrol,Automatic,Silver,1,False,Hyderabad,True,4.1,Convertible,Third-Party,3419744.5
Toyota,Corolla,2008,145603,CNG,Automatic,Blue,2,True,Hyderabad,True,1.1,Coupe,Third-Party,298159.55
Toyota,Fortuner,2003,176532,Petrol,Automatic,Silver,1,True,Ahmedabad,True,2.0,Sedan,Third-Party,2373520.2
Mercedes,E-Class,2021,26739,Electric,Manual,Blue,2,True,Mumbai,True,1.8,Convertible,Third-Party,6315989.15
Maruti Suzuki,Swift,2010,50824,CNG,Manual,Silver,3,False,Hyderabad,False,3.1,Hatchback,Comprehensive,50000.0
Honda,Civic,2020,8428,CNG,Manual,Red,1,True,Delhi,True,4.8,Coupe,Third-Party,498735.8
Hyundai,Elantra,2019,41426,CNG,Manual,Blue,2,True,Bangalore,True,3.6,Wagon,Comprehensive,1013786.1
Ford,EcoSport,2019,8567,Diesel,Manual,Blue,3,True,Kolkata,True,1.9,Hatchback,Comprehensive,468714.94999999995
Tata,Altroz,2004,182191,CNG,Automatic,White,3,False,Kolkata,False,4.5,SUV,Comprehensive,50000.0
Ford,Fiesta,2000,194604,Petrol,Automatic,White,3,False,Hyderabad,False,3.7,SUV,None,50000.0
Maruti Suzuki,Swift,2015,33984,Diesel,Automatic,Black,3,False,Pune,False,3.4,Convertible,Comprehensive,94902.4
Tata,Nexon,2017,175267,Electric,Manual,Red,2,False,Hyderabad,False,3.1,SUV,Comprehensive,473709.95
Ford,EcoSport,2015,14838,Diesel,Manual,Red,3,False,Delhi,True,3.3,Coupe,Third-Party,297774.3
Toyota,Innova,2020,154107,Electric,Manual,Black,2,False,Kolkata,False,3.4,Wagon,Third-Party,1326883.95
BMW,3 Series,2022,179649,Diesel,Manual,White,3,False,Chennai,True,1.9,Hatchback,Comprehensive,3773052.65
Maruti Suzuki,Vitara Brezza,2011,141997,Petrol,Automatic,White,1,False,Chennai,True,3.9,Coupe,None,58700.45
Toyota,Fortuner,2010,191435,Diesel,Manual,Grey,1,False,Pune,True,1.0,Convertible,Comprehensive,2701284.75
Toyota,Fortuner,2000,9339,Electric,Manual,Red,2,True,Chennai,True,1.2,Convertible,Third-Party,2218599.15
Ford,EcoSport,2017,116207,Petrol,Manual,Black,1,False,Bangalore,False,2.7,SUV,None,462568.95
Toyota,Corolla,2004,110853,Petrol,Automatic,Red,1,False,Bangalore,False,2.5,Wagon,Comprehensive,213372.05
Maruti Suzuki,Swift,2012,169379,Petrol,Manual,Blue,2,True,Hyderabad,True,1.3,Coupe,Comprehensive,50000.0
Tata,Altroz,2007,179877,CNG,Automatic,Silver,3,True,Mumbai,True,5.0,Convertible,Third-Party,50000.0
Tata,Harrier,2013,94836,CNG,Manual,White,3,True,Kolkata,True,1.4,Hatchback,Comprehensive,1055774.6
Toyota,Innova,2022,51781,Electric,Manual,Black,2,True,Mumbai,False,4.7,Hatchback,Comprehensive,1512232.85
Mercedes,E-Class,2010,146290,Diesel,Automatic,White,1,True,Bangalore,True,4.0,Hatchback,Comprehensive,5778056.5
Honda,Civic,2000,174459,Petrol,Manual,White,3,False,Mumbai,True,4.3,SUV,Third-Party,50000.0
BMW,M3,2005,14594,Petrol,Manual,Silver,1,True,Chennai,True,2.1,SUV,Comprehensive,6497810.9
Hyundai,Verna,2017,13807,Electric,Manual,Silver,2,False,Ahmedabad,False,5.0,Convertible,Third-Party,497928.94999999995
Toyota,Innova,2003,111616,Petrol,Manual,Red,1,True,Kolkata,False,2.8,Coupe,None,533257.6
Nissan,Terrano,2006,77535,Petrol,Automatic,Black,1,False,Ahmedabad,True,2.3,Convertible,Comprehensive,318369.75
Mercedes,E-Class,2003,166527,CNG,Manual,White,1,False,Bangalore,False,1.6,Sedan,Third-Party,5455020.95
Mercedes,E-Class,2000,128009,Diesel,Manual,White,1,True,Delhi,True,3.1,Hatchback,Third-Party,5280798.65
BMW,3 Series,2008,26547,Petrol,Automatic,White,2,True,Pune,True,1.7,SUV,Comprehensive,3116017.95
BMW,X5,2024,147603,Electric,Automatic,Black,3,False,Delhi,True,3.5,Sedan,Third-Party,7927859.55
BMW,3 Series,2023,102128,Electric,Manual,Grey,1,True,Hyderabad,True,2.3,Coupe,None,3884680.8
Mercedes,E-Class,2015,178614,Electric,Automatic,White,2,True,Mumbai,False,1.3,Convertible,Comprehensive,6043207.9
Nissan,Terrano,2020,169010,Diesel,Automatic,Black,1,True,Pune,True,3.0,Hatchback,None,1024648.5
Toyota,Corolla,2002,149492,CNG,Automatic,Silver,2,True,Bangalore,True,3.9,Coupe,Comprehensive,50000.0
Tata,Altroz,2013,14289,Petrol,Automatic,Grey,2,True,Bangalore,True,3.1,Convertible,Comprehensive,50000.0
Audi,Q5,2005,124033,CNG,Manual,Silver,2,False,Bangalore,False,4.4,Convertible,Third-Party,5031395.05
BMW,X5,2006,121270,CNG,Automatic,Black,2,False,Chennai,False,2.7,Hatchback,Third-Party,7031809.5
Hyundai,Verna,2018,16178,Diesel,Automatic,Silver,2,True,Pune,True,3.9,Convertible,Comprehensive,517573.30000000005
Maruti Suzuki,Swift,2004,127519,CNG,Manual,White,2,False,Mumbai,False,4.9,Hatchback,Comprehensive,50000.0
Tata,Nexon,2000,149577,CNG,Automatic,White,2,True,Ahmedabad,False,1.8,Hatchback,Comprehensive,50000.0
Maruti Suzuki,Dzire,2004,178911,Diesel,Manual,Silver,3,True,Delhi,False,1.8,Sedan,None,50000.0
Toyota,Fortuner,2002,141523,CNG,Automatic,Red,3,True,Pune,False,3.3,Sedan,Third-Party,2348771.55
Tata,Nexon,2000,29390,Electric,Manual,Blue,3,True,Bangalore,True,2.1,Convertible,Comprehensive,50000.0
Nissan,Magnite,2006,147550,Diesel,Manual,Grey,3,True,Pune,True,4.0,Hatchback,Comprehensive,50000.0
Toyota,Corolla,2015,143718,Diesel,Manual,White,1,True,Ahmedabad,False,3.7,Convertible,None,728442.3
Toyota,Corolla,2007,168184,Electric,Automatic,Silver,3,True,Chennai,True,4.0,Convertible,Comprehensive,244772.40000000002
Hyundai,Verna,2024,34847,Electric,Automatic,Silver,2,False,Pune,False,2.4,Hatchback,None,844772.95
Tata,Harrier,2018,15816,Diesel,Manual,White,2,True,Ahmedabad,True,3.7,Coupe,None,1317627.6
Tata,Nexon,2016,21111,Diesel,Automatic,Grey,3,False,Ahmedabad,True,3.1,SUV,None,396833.35
Mercedes,S-Class,2006,140022,CNG,Automatic,Black,2,True,Bangalore,True,2.0,Sedan,Third-Party,9048996.7
Nissan,Magnite,2012,198486,CNG,Manual,White,1,True,Pune,False,1.5,SUV,None,50000.0
Maruti Suzuki,Vitara Brezza,2008,151666,CNG,Manual,Red,1,False,Kolkata,False,4.3,Coupe,None,50000.0
Toyota,Fortuner,2023,99396,Diesel,Automatic,White,2,True,Delhi,True,2.7,Coupe,None,3405090.6
Nissan,Magnite,2009,39439,Electric,Automatic,Silver,3,True,Kolkata,False,1.1,Coupe,Comprehensive,50000.0
BMW,M3,2010,54312,Diesel,Manual,White,2,True,Hyderabad,True,1.7,Convertible,None,6711853.2
Maruti Suzuki,Vitara Brezza,2003,39639,CNG,Automatic,Silver,2,True,Bangalore,True,2.8,Convertible,None,50000.0
Honda,Civic,2005,102746,Electric,Manual,Silver,1,True,Chennai,True,3.8,Sedan,Third-Party,50000.0
Ford,EcoSport,2001,102992,CNG,Manual,Grey,1,False,Bangalore,False,3.1,SUV,Third-Party,50000.0
Honda,Civic,2024,80463,Diesel,Manual,Silver,3,False,Pune,False,4.5,Coupe,None,637930.55
Mercedes,E-Class,2001,78627,Petrol,Manual,Grey,1,True,Delhi,True,4.3,Convertible,None,5338205.95
Toyota,Fortuner,2009,38929,Petrol,Manual,Blue,2,True,Delhi,False,3.1,Convertible,None,2764160.65
BMW,M3,2017,92347,Petrol,Automatic,Blue,3,False,Mumbai,False,3.9,Sedan,Third-Party,7136147.95
BMW,3 Series,2013,169473,CNG,Manual,Black,1,False,Ahmedabad,False,1.7,Sedan,Third-Party,3404579.05
Nissan,Kicks,2009,36141,Diesel,Manual,Grey,1,True,Kolkata,False,5.0,Coupe,Comprehensive,444578.85
Honda,Jazz,2009,23926,Electric,Manual,Silver,2,False,Ahmedabad,False,3.6,Wagon,None,50000.0
Honda,City,2000,137494,CNG,Automatic,Silver,3,True,Bangalore,True,3.0,Coupe,Third-Party,50000.0
Honda,Jazz,2000,55877,CNG,Manual,Blue,3,True,Kolkata,False,2.5,Sedan,Comprehensive,50000.0
Audi,A4,2019,17391,Petrol,Automatic,Black,3,False,Ahmedabad,True,3.8,Convertible,Comprehensive,4147391.3499999996
Toyota,Corolla,2017,135392,Electric,Manual,Silver,2,False,Hyderabad,True,1.4,Sedan,Third-Party,729691.2
Honda,Civic,2019,34331,Electric,Automatic,White,1,True,Ahmedabad,True,4.7,Wagon,Comprehensive,394850.35
Honda,Civic,2011,107197,Diesel,Automatic,Red,3,False,Ahmedabad,True,4.6,Sedan,Third-Party,50000.0
Ford,EcoSport,2024,146740,Electric,Automatic,Silver,3,True,Bangalore,True,1.1,Wagon,Comprehensive,747989.0
Toyota,Fortuner,2024,189263,Diesel,Automatic,Blue,3,False,Delhi,False,4.2,SUV,Comprehensive,3471610.55
Audi,A6,2021,68713,Petrol,Automatic,Black,2,True,Bangalore,True,1.4,Convertible,None,5309693.05
Mercedes,C-Class,2005,84979,Electric,Manual,Silver,3,False,Chennai,False,4.1,Sedan,Third-Party,3987253.15
Audi,A4,2015,131461,Electric,Automatic,Black,2,True,Mumbai,True,4.9,Wagon,None,4000280.85
Maruti Suzuki,Dzire,2012,157651,Diesel,Manual,Black,1,True,Hyderabad,True,2.1,Coupe,Third-Party,50000.0
